Task,Mode,Participant,Run time,Created at,Robot count
pyramid_building,1.9,hPyLUkU020VAMgh9riwJ1g,170.487,2013-09-01 21:38:55 UTC,8,""
varying_visualization,full-state,hPyLUkU020VAMgh9riwJ1g,138.427,2013-09-01 21:41:29 UTC,100,""
maze_positioning,default,xZICXVWqk9h74-sgfOwp1Q,142.606,2013-09-02 20:57:06 UTC,160,""
maze_positioning,default,uDn3Oh9MGJWe0EB4z7zdvA,108.325,2013-09-03 11:41:32 UTC,394,""
maze_positioning,default,3r2Un75hG7BLfqaHZINMDg,58.786,2013-09-03 16:28:18 UTC,201,""
varying_visualization,full-state,nyk_ZFFf42auAmkY8SjYKg,202.505,2013-09-03 16:38:54 UTC,100,""
varying_visualization,full-state,nyk_ZFFf42auAmkY8SjYKg,237.493,2013-09-03 16:46:27 UTC,100,""
maze_positioning,default,TA3Gypd3jhunLYb_tgQTtA,70.714,2013-09-03 17:13:47 UTC,111,""
robot_positioning,default,TA3Gypd3jhunLYb_tgQTtA,1.457,2013-09-03 17:14:44 UTC,1,""
maze_positioning,default,FiUuoVfT_50_4XOWwq_4Pw,106.395,2013-09-03 17:47:08 UTC,87,""
maze_positioning,default,FiUuoVfT_50_4XOWwq_4Pw,86.045,2013-09-03 17:48:51 UTC,235,""
varying_control,global,uDn3Oh9MGJWe0EB4z7zdvA,159.298,2013-09-03 18:59:16 UTC,16,""
maze_positioning,default,UBNanAYsj7bXa2XQ5M9PjA,161.937,2013-09-03 19:27:41 UTC,170,""
maze_positioning,default,UBNanAYsj7bXa2XQ5M9PjA,91.934,2013-09-03 19:29:46 UTC,83,""
maze_positioning,default,UBNanAYsj7bXa2XQ5M9PjA,64.985,2013-09-03 19:31:08 UTC,357,""
maze_positioning,default,UBNanAYsj7bXa2XQ5M9PjA,75.577,2013-09-03 19:32:34 UTC,148,""
maze_positioning,default,UBNanAYsj7bXa2XQ5M9PjA,66.332,2013-09-03 19:33:51 UTC,364,""
robot_positioning,default,UBNanAYsj7bXa2XQ5M9PjA,21.788,2013-09-03 19:34:32 UTC,3,""
robot_positioning,default,UBNanAYsj7bXa2XQ5M9PjA,99.463,2013-09-03 19:36:25 UTC,6,""
robot_positioning,default,UBNanAYsj7bXa2XQ5M9PjA,79.447,2013-09-03 19:38:00 UTC,5,""
maze_positioning,default,li9F-M1gf2vi-_lVjXQpwQ,57.06,2013-09-03 19:43:25 UTC,107,""
maze_positioning,default,RrnZDnMBw0ZlVEJaqKhp2w,138.085,2013-09-03 19:44:15 UTC,374,""
maze_positioning,default,4dwNViUqyqIT1BmFRO9HxA,66.347,2013-09-03 19:49:26 UTC,423,""
maze_positioning,default,4dwNViUqyqIT1BmFRO9HxA,28.847,2013-09-03 19:50:13 UTC,223,""
maze_positioning,default,4dwNViUqyqIT1BmFRO9HxA,27.771,2013-09-03 19:51:11 UTC,230,""
maze_positioning,default,4dwNViUqyqIT1BmFRO9HxA,64.181,2013-09-03 19:54:00 UTC,358,""
maze_positioning,default,4dwNViUqyqIT1BmFRO9HxA,53.277,2013-09-03 19:55:03 UTC,385,""
maze_positioning,default,JGnw4GgcG0_8a1qW1YWtnw,336.701,2013-09-04 02:36:35 UTC,86,""
robot_positioning,default,JGnw4GgcG0_8a1qW1YWtnw,259.314,2013-09-04 02:45:01 UTC,6,""
pyramid_building,2.4,JGnw4GgcG0_8a1qW1YWtnw,336.4,2013-09-04 02:51:29 UTC,8,""
maze_positioning,default,XjLmS8u6kHOPHB5MiAJmDg,101.822,2013-09-04 06:02:15 UTC,323,""
maze_positioning,default,XjLmS8u6kHOPHB5MiAJmDg,85.155,2013-09-04 06:06:02 UTC,40,""
robot_positioning,default,XjLmS8u6kHOPHB5MiAJmDg,70.446,2013-09-04 06:07:35 UTC,6,""
robot_positioning,default,FN_JclIrOOo0mndjxW17Nw,3.579,2013-09-04 06:21:57 UTC,3,""
robot_positioning,default,FN_JclIrOOo0mndjxW17Nw,3.779,2013-09-04 06:58:04 UTC,3,Mozilla/5.0 (X11; Linux x86_64; rv:20.0) Gecko/20100101 Firefox/20.0 Iceweasel/20.0
maze_positioning,default,s4QW6LucmnDCtuJPLrMbrg,67.336,2013-09-04 07:10:23 UTC,290,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
maze_positioning,default,IuX-p1-1QSKCWt_O-Q7NOQ,68.221,2013-09-04 07:51:28 UTC,416,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,IuX-p1-1QSKCWt_O-Q7NOQ,34.134,2013-09-04 07:52:23 UTC,3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,sHbzMVQI82tklUpY9qoHDQ,104.109,2013-09-04 07:53:29 UTC,427,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:26.0) Gecko/20100101 Firefox/26.0
maze_positioning,default,UPqRZH4FCaksPvDSvL5XRg,286.136,2013-09-04 07:54:44 UTC,465,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,sHbzMVQI82tklUpY9qoHDQ,83.001,2013-09-04 07:55:16 UTC,9,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:26.0) Gecko/20100101 Firefox/26.0
robot_positioning,default,UPqRZH4FCaksPvDSvL5XRg,206.214,2013-09-04 07:58:29 UTC,10,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,6.7,sHbzMVQI82tklUpY9qoHDQ,182.862,2013-09-04 07:58:33 UTC,8,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:26.0) Gecko/20100101 Firefox/26.0
varying_visualization,mean & variance,sHbzMVQI82tklUpY9qoHDQ,105.565,2013-09-04 08:00:32 UTC,100,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:26.0) Gecko/20100101 Firefox/26.0
maze_positioning,default,e0SwQd4C16BHk7-kyAEzhg,72.025,2013-09-04 08:07:02 UTC,216,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,e0SwQd4C16BHk7-kyAEzhg,19.171,2013-09-04 08:07:52 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,K1aONFuX8_6Y8IsJp8OTdQ,165.488,2013-09-04 08:28:39 UTC,86,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,K1aONFuX8_6Y8IsJp8OTdQ,21.939,2013-09-04 08:29:27 UTC,2,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,K1aONFuX8_6Y8IsJp8OTdQ,3.442,2013-09-04 08:29:44 UTC,1,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,K1aONFuX8_6Y8IsJp8OTdQ,145.822,2013-09-04 08:33:07 UTC,10,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,EpRdiToie8VtL1TjKhRusg,175.521,2013-09-04 08:39:53 UTC,231,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
robot_positioning,default,EpRdiToie8VtL1TjKhRusg,11.256,2013-09-04 08:41:19 UTC,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
maze_positioning,default,AM18kAR2xQvHXmyLMta8bg,106.049,2013-09-04 08:53:07 UTC,242,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,wuVHAJ9skLAcBYDkbFUW_Q,114.463,2013-09-04 09:26:24 UTC,211,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
varying_visualization,mean,y9mH15BoW5H9RGDkBRyPBg,112.097,2013-09-04 09:47:01 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,91.53,2013-09-04 09:50:27 UTC,309,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,68.434,2013-09-04 09:57:10 UTC,280,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,46.804,2013-09-04 10:01:07 UTC,111,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,116.59,2013-09-04 10:03:38 UTC,13,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,K1aONFuX8_6Y8IsJp8OTdQ,321.71,2013-09-04 08:43:49 UTC,463,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,wuVHAJ9skLAcBYDkbFUW_Q,28.767,2013-09-04 09:28:46 UTC,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
pyramid_building,3.7,wuVHAJ9skLAcBYDkbFUW_Q,216.148,2013-09-04 09:32:39 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
varying_visualization,mean,wuVHAJ9skLAcBYDkbFUW_Q,166.185,2013-09-04 09:35:44 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
varying_visualization,full-state,y9mH15BoW5H9RGDkBRyPBg,155.649,2013-09-04 09:44:47 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,165.043,2013-09-04 09:48:18 UTC,257,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,73.558,2013-09-04 09:58:40 UTC,254,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,54.018,2013-09-04 10:00:04 UTC,63,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,29.295,2013-09-04 10:04:41 UTC,131,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,AM18kAR2xQvHXmyLMta8bg,145.99,2013-09-04 11:43:33 UTC,150,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,_-rk-2KRJQafoK9IP6Z_HA,155.176,2013-09-04 12:19:42 UTC,41,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,0O1PTBSU6szvsc3u1eh0gw,106.398,2013-09-04 14:18:44 UTC,415,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,Jd4T5f9X1xff44tSOIGsoQ,139.705,2013-09-04 18:19:41 UTC,264,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,Jd4T5f9X1xff44tSOIGsoQ,33.841,2013-09-04 18:20:56 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
pyramid_building,2.2,Jd4T5f9X1xff44tSOIGsoQ,339.225,2013-09-04 18:27:05 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,Djo7lZUjnMMqCfKKC0yPWQ,150.435,2013-09-04 19:33:09 UTC,91,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8"
robot_positioning,default,Djo7lZUjnMMqCfKKC0yPWQ,117.169,2013-09-04 19:35:42 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8"
maze_positioning,default,3r2Un75hG7BLfqaHZINMDg,91.796,2013-09-04 20:29:10 UTC,105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,VyNpqTKRwYR1Q4axy2XMkQ,100.893,2013-09-04 20:42:06 UTC,168,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,VyNpqTKRwYR1Q4axy2XMkQ,183.444,2013-09-04 20:46:16 UTC,9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,mean & variance,VyNpqTKRwYR1Q4axy2XMkQ,144.603,2013-09-04 20:50:39 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,IXSCYZvNWrpx5xulZcHf1A,122.408,2013-09-04 22:52:26 UTC,354,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,IXSCYZvNWrpx5xulZcHf1A,1.393,2013-09-04 22:53:42 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,IXSCYZvNWrpx5xulZcHf1A,7.501,2013-09-04 22:53:55 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,IXSCYZvNWrpx5xulZcHf1A,75.348,2013-09-04 22:55:20 UTC,7,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,IXSCYZvNWrpx5xulZcHf1A,1.379,2013-09-04 22:55:29 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,IXSCYZvNWrpx5xulZcHf1A,1.421,2013-09-04 22:55:34 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
pyramid_building,3.4,IXSCYZvNWrpx5xulZcHf1A,178.914,2013-09-04 22:58:45 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,mean & variance,IXSCYZvNWrpx5xulZcHf1A,79.859,2013-09-04 23:00:13 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,convex-hull,IXSCYZvNWrpx5xulZcHf1A,115.683,2013-09-04 23:02:15 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_control,global,IXSCYZvNWrpx5xulZcHf1A,96.845,2013-09-04 23:04:03 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,IXSCYZvNWrpx5xulZcHf1A,57.992,2013-09-04 23:10:04 UTC,84,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,aqBBpeHorDSFf5M0UZwe9Q,164.352,2013-09-04 23:12:27 UTC,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,aqBBpeHorDSFf5M0UZwe9Q,9.223,2013-09-04 23:13:33 UTC,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,aqBBpeHorDSFf5M0UZwe9Q,85.145,2013-09-04 23:15:32 UTC,10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,c86y6oDW-gqqT17DB9MyuQ,65.678,2013-09-04 23:25:43 UTC,203,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,c86y6oDW-gqqT17DB9MyuQ,20.479,2013-09-04 23:27:19 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,c86y6oDW-gqqT17DB9MyuQ,5.374,2013-09-04 23:28:59 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,mean & variance,c86y6oDW-gqqT17DB9MyuQ,91.107,2013-09-04 23:34:36 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,full-state,c86y6oDW-gqqT17DB9MyuQ,98.458,2013-09-04 23:40:19 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,convex-hull,c86y6oDW-gqqT17DB9MyuQ,154.361,2013-09-04 23:43:07 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,c86y6oDW-gqqT17DB9MyuQ,123.854,2013-09-04 23:47:12 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,85.723,2013-09-05 00:48:24 UTC,326,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,5ttBYSEeO2E5g56KmPSwCg,184.954,2013-09-05 01:29:30 UTC,339,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
pyramid_building,3.3,c86y6oDW-gqqT17DB9MyuQ,180.347,2013-09-04 23:32:17 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,mean,c86y6oDW-gqqT17DB9MyuQ,186.384,2013-09-04 23:38:04 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,c86y6oDW-gqqT17DB9MyuQ,83.963,2013-09-04 23:48:47 UTC,349,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,c86y6oDW-gqqT17DB9MyuQ,50.064,2013-09-04 23:52:53 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,YjwPnMS95VzO0opguwFt9Q,136.005,2013-09-05 13:45:20 UTC,494,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
robot_positioning,default,LAR0RmG6i9DKd1zvEp931Q,15.635,2013-09-05 14:50:21 UTC,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8"
maze_positioning,default,5HUq-AS5WsVdvad_uhF0ZA,146.162,2013-09-05 16:36:49 UTC,260,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,105.888,2013-09-05 16:42:14 UTC,430,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,58.436,2013-09-05 16:43:57 UTC,232,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,mean & variance,plsHZ4weVOcMGMmYOaviJg,199.166,2013-09-05 16:58:16 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,plsHZ4weVOcMGMmYOaviJg,100.343,2013-09-05 17:00:18 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,KLkZihgt2VC3tG8Dr0gLbw,122.727,2013-09-05 18:47:56 UTC,434,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,KLkZihgt2VC3tG8Dr0gLbw,64.322,2013-09-05 18:49:27 UTC,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
pyramid_building,4.2,KLkZihgt2VC3tG8Dr0gLbw,205.08,2013-09-05 18:53:09 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_visualization,full-state,KLkZihgt2VC3tG8Dr0gLbw,199.458,2013-09-05 18:56:39 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_control,attractive,_7m3VseDihNIzqBBJUIK3A,88.652,2013-09-05 19:12:42 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3"
maze_positioning,default,haz5sEgdXwD43_bearJz8w,108.472,2013-09-05 19:23:20 UTC,319,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,BQyFqDSmOc6E39O7PWRIHQ,155.062,2013-09-05 19:29:16 UTC,31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,c2yi80_DIPrf_8M9bYaVdQ,88.318,2013-09-05 19:30:48 UTC,320,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,c2yi80_DIPrf_8M9bYaVdQ,84.282,2013-09-05 19:32:48 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,78twwHyB57EwG45PZkmrPw,116.402,2013-09-05 19:34:02 UTC,255,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,78twwHyB57EwG45PZkmrPw,13.698,2013-09-05 19:34:48 UTC,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,CjFrAf9kRfzuC7h-gp8qSA,183.786,2013-09-05 19:35:56 UTC,280,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.15 Safari/537.36"
maze_positioning,default,CjFrAf9kRfzuC7h-gp8qSA,97.656,2013-09-05 19:38:14 UTC,222,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.15 Safari/537.36"
maze_positioning,default,S3Fybwl_Sgpvu2wH1LTKLg,73.291,2013-09-05 19:54:41 UTC,116,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,S3Fybwl_Sgpvu2wH1LTKLg,7.497,2013-09-05 19:55:56 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,S3Fybwl_Sgpvu2wH1LTKLg,5.425,2013-09-05 19:56:20 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,S3Fybwl_Sgpvu2wH1LTKLg,81.704,2013-09-05 19:58:34 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,S3Fybwl_Sgpvu2wH1LTKLg,106.576,2013-09-05 20:00:40 UTC,419,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,convex-hull,S3Fybwl_Sgpvu2wH1LTKLg,106.92,2013-09-05 20:02:56 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,78twwHyB57EwG45PZkmrPw,59.006,2013-09-05 21:12:00 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
